T,Lon,Lat,Y1,Y2,Y3,X1,X2,X3,X4,X5,X6,X7,X8
2011,114.727669,4.535277,0.46949751,7.58,18525.32,73.67291765,0.02,72.10626186,25.625,0.07077932,76.18709677,2.352287842,75.31
2011,64.585262,41.377491,0.42226541,135.833,60178.91,19.77798046,0.95,7.777627355,304,0.036002873,67.32169368,9.28819083,51.15
2011,103.819836,1.352083,1.005079,46.926,279351.17,25.25959258,0.48,24.83892045,4584,0.228064396,7363.193182,2.872920131,100
2011,45.038189,40.069099,0.56076242,4.346,10142.11,25.9386114,8.01,11.60351247,200,0.016796778,102.8793818,4.083490516,63.34
2011,43.679291,33.223191,0.71057375,97.044,185749.66,62.54802879,1.14,1.89952109,0,0.076814597,74.54886029,2.1069764,69.268
2011,53.688046,32.427908,0.40247379,558.091,626133.11,46.23228857,0.92,6.564490778,11643,0.07203485,46.87183563,4.039898481,71.2
2011,113.921327,-0.789275,0.3964881,517.621,892969.11,43.91342343,32.39,52.58691923,600,0.067812671,131.6096918,2.055968879,50.595
2011,36.238414,30.585164,0.55505052,21.268,29524.15,26.79466896,3,1.09822032,75,0.093802729,80.08537959,3.165332787,87.172
2011,1.659626,28.033886,0.52240282,114.187,200013.05,40.4856294,0.18,0.808484553,102,0.032160025,15.34321169,2.322289721,68.236
2011,30.802498,26.820553,0.4955328,219.607,235989.67,35.9517176,5.43,0.062480285,723,0.037296455,89.60776935,3.975085689,43
2011,40.489673,9.145,0.5783079,7.682,31952.76,9.664642193,93.55,15.70608869,4,0.03684982,81.35739675,1.47771022,17.735
2011,17.873887,-11.202692,1.0738727,16.064,109436.53,56.02651389,51.06,57.4339761,0,0.253172669,19.45865966,0.79680126,60.528
2011,2.315834,9.30769,0.65937584,5.226,10693.32,18.13744911,48.7,31.79451933,112,0.285333337,86.25736077,1.883902287,43.608
2011,24.684866,-22.328474,0.62546769,3.834,15351.97,35.0464653,28.41,28.79572283,5,0.046692997,3.765526794,1.272095438,63.865
2011,-1.561593,12.238333,0.5913205,3.176,12080.3,28.37227091,81.98,24.36578947,82,0.019703744,60.68220395,0.77423905,25.196
2011,29.918886,-3.373056,0.67127155,0.368,2235.82,14.80968132,91.66,8.219626168,0,0.02517736,368.2139019,0.958426886,10.915
2011,0.824782,8.619543,0.39736658,2.494,3872.46,17.12206373,69.1,22.72311087,0,0.492704178,124.0792793,2.741876094,38.032
2011,-24.013197,16.002082,0.56247377,0.438,1865.92,17.76438739,20.78,10.67493797,0,0.026669818,130.8985112,2.174914037,62.322
2011,-15.310139,13.443182,0.7343257,0.276,1409.69,11.51266032,56.24,29.07786561,0,0.244864972,197.4517787,1.497914719,56.384
2011,-9.696645,9.945587,0.55711947,1.836,6785.14,32.61439807,74.75,26.58717239,17,0.095169383,42.84434315,1.85400935,33.966
2011,-15.180413,11.803749,0.82177652,0.159,1099.82,12.40179205,87.87,73.11472262,0,0.017230891,57.21966572,1.311750195,40.508
2011,-1.023194,7.946527,0.62777767,12.183,39337.31,23.86366009,50.09,34.85291377,0,0.088291085,115.1706997,1.750590724,51.394
2011,11.609444,-0.803689,0.23633768,335.035,18210.31,60.88121046,79.7,91.73566189,64,0.046571102,6.8789537,0.885975911,86.092
2011,29.154857,-19.015438,0.45461328,10.808,14101.92,21.72029224,79.4,46.16572315,0,0.062003568,33.67141011,3.566169217,33.015
2011,12.354722,7.369722,0.75256302,5.487,30630.91,25.77675973,78.63,44.0957035,417,0.05017997,43.25881196,1.289256179,52.164
2011,43.872219,-11.875001,1.1764731,0.129,1023.09,11.6973086,68.99,19.80763031,0,0.008007989,360.0596454,0.618788718,28.04
2011,-5.686805,7.537384,0.83294758,7.007,36693.71,16.76240073,79.11,12.11538994,50,0.019151362,67.80790566,0.965138003,47.751
2011,37.906193,-0.023559,0.62597252,12.717,46869.46,19.66290083,76.79,6.321035246,160,0.0518134,74.91152265,1.485932289,23.969
2011,28.233608,-29.609988,0.66135135,0.425,2579.42,33.19949461,42.21,1.137022398,0,0.031216101,67.11716074,1.526739267,25.31
2011,17.228331,26.3351,1.0281719,38.58,48167.37,53.8989087,3.16,0.123327688,0,0.057797518,3.516903282,3.592059313,78.277
2011,29.873888,-1.940278,0.80047893,0.775,6881.38,18.15316961,89.7,10.78232671,0,0.02103965,428.7366032,0.540953457,16.938
2011,46.869107,-18.766947,0.68852617,2.233,11551.82,17.11575482,84.51,21.56904408,5,0.052526169,38.41242706,0.989296146,32.58
2011,-3.996166,17.570692,0.63572421,3.897,12995.11,20.64908003,78.85,10.89666363,6,0.034422937,13.14527574,0.992451622,36.799
2011,-7.09262,31.791702,0.48853211,55.328,101370.47,26.6121352,11.87,12.7192337,193,0.03471769,73.72551871,2.019794029,58.581
2011,18.49041,-22.95764,0.68177666,3.216,12523.4,29.32889118,31.62,8.84011952,0,0.04046409,2.590022957,1.538596308,42.637
2011,22.937506,-30.559482,0.61632559,371.652,458201.51,24.83949115,9.23,14.32514488,1770,0.099236277,43.2311906,3.153543514,62.746
2011,8.081666,17.607789,0.67366656,1.679,8772.95,22.77951052,77.23,0.940617352,50,0.016445106,13.64420305,0.788120416,16.216
2011,-11.779889,8.460555,0.67582658,0.655,2942.55,7.869629662,81,37.57874758,0,0.085921309,91.60965641,1.268889025,39.248
2011,-14.452362,14.497401,0.53333633,8.171,17814.28,23.30613296,47.97,43.77582714,289,0.042048817,66.87726588,1.578508758,44.188
2011,30.217636,12.862807,0.91342952,14.722,78403.42,20.3300649,63.66,11.39053956,250,0.147138344,14.48637374,1.08111502,33.207
2011,34.888822,-6.369028,0.55665235,8.866,34657.14,26.38208409,88.77,55.96975389,3,0.061849388,52.40012531,1.123010323,28.798
2011,9.537499,33.886917,0.53604915,25.727,48122.74,30.54812597,13.24,4.434603502,152,0.027680339,71.01266735,1.760437165,66.938
2011,32.290275,1.373333,0.78552711,4.035,27871.73,25.54503669,92.79,13.51071215,0,0.014339036,166.0469679,0.733809527,19.898
2011,27.849332,-13.133897,0.78977523,3.134,23459.52,34.44428192,87.28,62.56180471,4,0.144471888,19.1902151,1.823191864,39.851
2011,18.732207,15.454166,1.2175279,1.114,12172.31,12.60900443,80.68,4.290025413,119,0.029585378,9.782187103,0.183095871,22.054
2011,20.939444,6.611111,0.65272582,0.426,2437.98,26.63835543,93.33,36.23390799,48,0.017395088,7.595784776,0.542463925,39.135
2011,20.168331,41.153332,0.49654479,4.959,12890.76,24.48447822,35.84,28.59465328,4,0.033823983,106.0290146,2.442497339,53.247
2011,25.013607,58.595272,0.37465934,14.824,23213.99,25.72239702,25.16,55.50879925,275,0.057563229,31.31490918,3.143078376,67.965
2011,14.550072,47.516231,1.0144532,70.923,431685.22,25.44743204,31.64,46.85891905,11637,0.016188135,101.6922322,0.917494372,57.115
2011,27.953389,53.709807,0.39214908,61.278,61757.79,36.08878908,7.52,42.53462126,2368,0.021108611,46.62975211,4.869553784,75.188
2011,25.48583,42.733883,0.51003958,50.563,57678.24,25.03067818,13.22,34.60022108,397,0.025397749,67.68909359,3.896321039,72.638
2011,21.745275,41.608635,0.31798698,9.454,10494.63,21.592422,18.62,38.35146709,41,0.023451913,81.62327518,3.24588642,57.092
2011,17.679076,43.915886,0.50954593,23.596,18644.72,22.19325971,14.16,41.29351563,48,0.003825729,73.10824219,3.975719131,45.878
2011,19.145136,51.919438,0.50248503,313.688,528301.27,29.57889821,10.44,30.52346276,4903,0.024583557,124.2962969,2.220192278,60.78
2011,105.318756,61.52401,0.38115378,1593.462,2045925.61,29.41358884,3.23,49.77108397,31467,0.038746955,8.729440241,3.949620338,73.732
2011,19.37439,42.708678,0.47099697,2.524,4544.52,15.09421306,42.77,61.48698885,30,0.022452939,46.10252788,3.050409724,64.472
2011,15.472962,49.817492,0.54645467,112.515,229562.73,33.65057382,12.16,34.43716172,1813,0.043505903,135.9068756,2.186660439,73.185
